challenge_id|cluster_id
d8dfeea3-161e-552c-bda0-5227bed1e98b|93
81b811ee-dbfe-5a00-a0c1-6fd98048a053|94
920291db-31ef-5f0d-87b4-5c0a63892cd6|95
c0706c84-bce1-5ff4-bc9f-f3ab620de232|96
9b453fba-39f4-519e-ab69-6a8bb58ef8d0|97
dce282a2-daec-5718-8ede-acce0751f699|98
15fddfc6-ba86-5d52-8684-662d6a89db29|99
a7ae5ec5-3231-528e-b8be-7758f7a584f2|100
35151b70-0bd3-570d-b871-e97986a20d56|101
59597823-3d3f-5a68-ba02-c64fb54d9f31|102
40f9db41-658c-58eb-aff8-0e98d1a6f3be|103
6133b264-b751-5792-a7b8-643748fd0952|104
d7665a51-8e3e-53d7-8f14-fd8cbd4c5b0e|105
8df6bcf6-9ba4-54d8-997f-e497dffa2391|106
e522e907-fe04-5389-83af-19bdae4d4d19|107
f0abc4ed-273b-57ed-bfaa-22022dbc4373|108
429ceffc-b233-52a5-b9b7-a36ace2719bb|109
31685997-a25c-559d-b3de-bf2a1ccc84c5|110
315b79ef-b23c-5ea8-8adf-906b877e8d6e|111
c97b66aa-ccc9-5eb8-ae1b-935acb0564e0|112
d22b0f11-0bd7-55a7-bf4a-2e4c2fb83336|113
b0c42de1-38c8-53da-b9c0-d5636c114ee4|114
e5676f14-835e-579c-a0d4-02b81754b869|115
ff2cac8d-f5db-54e7-b226-feab2183b219|116
bc5aaa69-9d5e-521f-9999-7852e0a03eb7|117
4e24be1c-4245-5a9b-a946-5756ac366b0e|118
adc4502c-ff8f-55ab-a643-6aa47cb48451|119
6bf78260-4751-53e3-943f-50ed27609016|120
ea39e2ca-810e-538d-b03e-e11ef15ce4c6|121
54c4c19e-1f68-5c58-9703-6f7c3184fd9d|122
c724a77d-5e5f-5155-82b0-3a568475a551|123
ca55a627-4216-5008-bede-867caa8c9ce4|124
6f9a140c-b500-5860-a5b2-38a2a10474ac|125
0ee44f12-26a0-52fe-93c0-61cb02f6024b|126
d1cf3d3f-fc74-5e65-bd65-bbc36cfd13ee|127
9526740f-2157-5d28-bfaa-0379fd1a284b|128
f8b1215a-470c-5775-8ed8-1b606afb9208|129
bf2fa67c-6260-5222-9517-5720bd07e6e2|130
4b7be595-0a74-5643-9ff3-845cc1ad4fa4|131
9aa11e00-05f0-516c-8c77-5b13cbf6cbdb|132
1cc6723e-564f-5add-a611-cf269182ca57|133
0acbc16c-dd23-52db-8af1-1d4640da7d8b|134
f54513ee-dc56-5b48-bd23-c372892ef7ef|135
a9b424d0-4ae3-52c0-b751-cb29af174335|136
a31d8b47-b187-5acd-9232-1a31e5b1a0b3|137
c130cd4c-fc89-5835-b5b0-44f1da09bd9d|138
bcc3fd22-7e22-522f-b76e-4c2587353578|139
904abffe-910d-5e5b-8637-12f1d6def4e7|140
ec91f7be-7446-53be-ac9e-dfd904a345c9|141
01f77dd6-c3cc-5321-aa41-00f827188fc2|142
41d54ac5-f7c9-5652-b5d6-50e9cba1456f|143
754574cf-866c-5e9b-9afd-6f73892ba2c8|144
6af56c5f-5368-5153-8bf2-081460253668|145
be360ad8-6b86-539c-b6eb-6a753832f772|146
86042881-078a-5410-a0f4-0dc08984e276|147
332624f1-ae8a-568f-923a-97b8123fa94d|148
bb9cf4a3-48ea-5f1d-91fc-49e11417bee1|149
800068a4-c0fa-53d1-ab0c-a348d35e8b8e|150
a3525c94-4484-5de3-be6b-90a513d957fa|151
d0c02c81-5a3f-5652-b961-c8b9bad18732|152
39cfa401-fec4-5976-babf-cd10b9b2c520|153
02453500-188d-53f0-91a3-c2607a41aa57|154
fe91e5b4-f20a-539b-a8ec-18650b8c7810|155
479b4922-d34d-5bd2-8762-46aa5584ae48|156
f535f6cc-aad5-5164-8fe4-38d85df3e556|157
70414204-e153-5861-ad35-03d5f62d8a4c|158
12d99a08-e9b7-5588-b33e-9496963e6a0b|159
e7d56d68-4ad7-5c07-9f4e-a2c252e2683d|160
53b0e13b-bb39-5bf5-9fb1-0ce731895d25|161
38503bcb-ebd1-55eb-819a-f1cd2c710261|162
2f92be85-a018-5673-ad8d-6c1f9908b001|163
0f6ef247-5bf0-5c22-bfd7-44f42b2d6a55|164
7c5ed6a0-a8a3-5117-8036-f9c6c2083867|165
c19d0eae-ea04-5b89-b4be-4058dec2dadd|166
d6588553-ceaa-5744-ac82-42663a59d651|167
9f249477-68b5-58d8-866d-5086d766f94e|168
9ce466a5-a109-505c-964a-506f21eada50|169
b1e6ebdd-e520-59d4-b260-b31475c5bdef|170
94c65e93-8e49-5231-a912-b02d368b1658|171
a2680242-1a38-5874-b4a8-b68b7abb1f45|172
1ee82aba-015a-5be7-8079-35df6194fb5c|173
76fa3d32-759e-5c0a-a64b-b106add1a99e|174
64f5359e-226d-538f-8ed3-85c10736fab7|175
5748c86c-2471-5e1e-94c8-6ac8b3aaf3a5|176
42b18588-90c7-5220-8c1f-79c00c8a0fc2|177
9a5dfb1e-b3a8-5473-bdc9-61cf47a34b35|178
27cba2ff-767c-5ff5-b8e7-3849fc9e8bc1|179
db3476f5-f36e-580a-befb-e9d234ba9cf8|180
0819dcb3-5f58-56f0-a712-bb987c150e8b|181
e605a480-f560-53d0-afe8-5a40e92f2d0f|182
3adba9a4-188c-57de-b94c-20d388dbc2a9|183
4260fed5-1f6e-5134-845f-ec9856890fab|184
145b6788-20f9-50e7-8c13-04d171d28298|185
22bd5c67-e3e7-5014-a847-edcdc660ffcd|186
3b87b832-2590-5435-9e46-9136f10fa533|187
e672b50f-c5b9-5da4-9837-ab6645f452db|188
6ced556f-6503-523d-bc73-60bc8ac001f9|189
b0571b05-b35a-59b6-bd19-c415f3004260|190
9c87b4e9-25b2-5124-87d2-910f2e24324e|191
aed090ae-228c-503a-9e04-50f2b51364f7|192
919ddc8b-4edf-53da-a36c-e9f2e8ca3265|193
63a9b76b-79de-54ea-acb8-f86f6729314c|194
99b614b6-7322-5a11-8af9-a728fef461c3|195
dea20eed-3ebb-55e1-979a-719838e367d0|196
716c14dc-1a50-55ad-8d74-dd2d00fe6e69|197
9ca158ff-8041-54e7-9ccc-f79ff719341c|198
c2f47f05-296f-5f7f-8a5d-4e3203671f0a|199
60f45453-66bf-5f95-b4bb-e2d626089e55|200
fd2ed201-0e88-5d80-ac83-eee3e77454f2|201
4c1575f2-b9a5-5faa-a9f1-cfe87037d934|202
3043f4db-5014-58a4-bc5c-58680d876b5f|203
77721fef-8c63-57e4-9e71-97406b82a260|204
a0c12119-6aa0-5847-b10f-238bb0fb36f7|205
3ef6ab04-45e5-59c4-b67a-9f5a566038c1|206
37394a86-fa6f-56f0-86eb-0fad3e88fd90|207
adf6b30a-d5e0-5871-a651-155731ae72b9|208
08c4f20c-5d1b-5bfb-a34b-b62e63bf967a|209
7e604912-8260-5457-9c76-db921b3a2f41|210
885a66a9-89cc-5063-8eb2-0b6c3b80aebe|211
55ed6cf0-ea17-597d-a5b4-4525fa7c0f24|212
6ab1a90d-11d5-51df-94c3-71268a5d85fa|213
452e4bcb-4573-59de-b254-911a67a40acb|214
9defca52-4036-507a-87e7-4503b9b717ac|215
354755de-2575-5bee-828f-6d4450f0b1e6|216
3c60922d-1326-5b8b-a3f1-37362a96cceb|217
8194048d-3168-5289-989a-bf23df806ca0|218
ed1c1dbf-caad-5ab6-91eb-57460e47d983|219
dc08ee45-20de-5e8d-957e-f79a2e7a7a6c|220
f891273c-df3e-5082-b499-248d5943df9b|221
74bc0d2c-6422-5466-bce6-43acb9926ba7|222
8e809edb-7772-5143-8374-4d8b88fdc634|223
66a4d07a-9985-548f-b18f-2b425fe8df68|224
871eb7a9-45ed-5145-b423-4bcc8f08ebc6|225
7935eb0d-384e-5ae9-aebb-b0a671332f06|226
f4847ec1-06d2-5488-b5b2-440143504b9d|227
dc7e8df3-8fef-55fb-b355-90947f84091b|228
499ef12d-aa07-55a5-a1c6-667a038ff4e2|229
25fe710a-a7e9-51ff-880f-f5c01c479879|230
cff8a355-88a7-5e03-8d49-8659062a33c6|231
85f0843b-af8a-511d-bfe6-438843ef8868|232
09369345-3f75-5afa-9a84-615c28cd5bfa|233
cc8a7a9d-0d2f-5de0-bb87-6c0725b95f20|234
89261930-964d-53fc-9cad-a26922435275|235
28ab4ac1-1d2a-5b6e-8082-a5683355415d|236
07d8908b-dca9-57a9-98b6-de06c95b1bdf|237
317003a9-f0af-52c4-93de-65ceffcac059|238
9d5aa8bf-3e3c-50d5-bc70-27a0caaf66a6|239
6af7246b-5e1d-52e4-a04f-350ddad2b6c2|240
22a0768c-89b7-522a-8332-92bf6d649c4b|241
bac495ef-7495-51c6-93ec-91718768da64|242
e345a4fb-bd55-58a9-87e5-ffe22cf526d8|243
40ea7055-3035-51e2-ad6f-e95a0f0cbcaf|244
21c5eb61-990d-5f66-938c-70e13d003377|245
90166425-c9bf-5b35-8731-7ad227c9c579|246
594453fd-126e-55a5-bd9b-690badd2970c|247
bff19bb3-489e-5105-84d8-11dff5f93dfa|248
2f0432f6-0c33-5a09-871e-c40b20266183|249
5fce6599-658e-5293-8c34-86ab1c8e272e|250
87cf8e45-932f-5a66-ac70-6f8d4e233f7f|251
6696bdb2-803d-5da1-b9dc-7dad64a03c22|252
436ef2f6-5717-5e28-837a-3ee6d6cab520|253
2ad72412-6a57-512d-b5a9-fbc58a6a097b|254
d1a4ae5b-3a49-5394-ad5b-cf4f7c7cbf36|255
9152506e-f6b7-5210-ac36-bf51b358d021|256
ddb2e6ce-bf35-575e-8aa2-b04f79e65294|257
c13a03b7-0e15-534b-8fba-2d2d1b72cd7d|258
18d0e1d0-77dc-54b0-a2a3-1ea405c0035a|259
5f4f62bb-ee76-5b4b-8390-22fd28c51a4a|260
cf121f88-6d17-5c97-b0e1-ecb3787b8d44|261
a53502e1-5d34-50a7-b25f-ca2783419750|262
46a4962d-c7e9-5dff-add4-ab0b863cc515|263
556e5eb2-de7a-5a71-810f-283cab82bb39|264
b2585c18-40ea-56f2-be4d-b665b615e4e4|265
9ad25275-0f78-5f10-85fc-d379b36819fb|266
ec0eacea-9cda-5cfd-9263-5c40fb498865|267
af93d02c-cf96-5e0a-be9f-554f1013956e|268
ee3a67a7-f8fe-5c9b-b25f-f0cddeac8fd4|269
442ab116-070b-53d5-a595-62e07bdd9759|270
2dda62f0-83e9-50bf-ab8c-c471855a84e7|271
5b7a7feb-1a21-52ac-bd3e-0a94f5a287f1|272
f1bdac6d-a651-5813-891c-84a5de65ffcb|273
f4e759ac-f1a6-5363-adc3-426b62af20d2|274
2b968ffa-2ace-5b7b-911b-fd3e66703e85|275
e04f127e-6bff-5654-afa8-91f46b50ca34|276
aa589041-a67a-5780-8e07-7a745d6ac399|277
e9df83c5-10e1-581d-8d20-2e53e2e5b9c3|278
1077282d-e214-587e-96fc-d00ebf61a22d|279
189c364b-aa8f-585c-95d8-4511dd19c10c|280
06e93845-b073-5aad-8b22-194bc09792fb|281
e02e3336-2c23-59e9-a71e-9c5045439bf5|282
ecd040e6-7b92-5a1c-8d3c-4a55b57f584c|283
30e0a4cd-9dfe-5ce1-bb5b-f87f09782f31|284
3368c07e-e4c4-5923-8ee8-861f7b7783a3|285
86b6c440-aa8e-53a0-81e7-ff01cef6367c|286
85983d5a-8941-5d13-95d9-ffc66626363c|287
23db5b64-66c8-5eb4-add0-265c4cd8d4d6|288
2fcca90f-c414-52f9-9fbe-4defd2c4f09e|289
e5288cf6-9f3e-54fd-984e-2122baa31c91|290
c00952d9-fbb4-54db-a537-a4eb823aa3df|291
62b5d15a-0933-5447-81b8-2e5c1edbdd64|292
fc4dddf2-3f7e-5117-8a09-9e17c8586afd|293
83d1d9a3-3088-5b5b-859e-a33d73b72d84|294
2ebcb47b-110e-52c0-9179-add23fa49fbe|295
867c596a-69fe-5ea7-8a51-798afcb42703|296
116b1c09-04a7-5b94-9aea-e772820ddd65|297
faa986a0-4e58-5234-be82-35cacb35149c|298
93cc4355-4283-52ba-adc0-968f4ec04f3c|299
c49d26ed-995c-553e-873e-b0a21ebcae18|300
eaf0d5c2-3da1-529d-a663-845db8712f78|301
9430bdae-728a-56a8-95a0-d0f183ec8777|302
8010d2ff-1511-5066-add6-7080b557a47a|303
f6980b18-7aeb-5389-99b4-dcbdf66c33dd|304
80c16c68-23a2-5b42-93ad-de8bef7e84bf|305
f17e21d3-bb4b-5010-9fca-ff12cf291af1|306
f5e04ab7-1393-5b01-ac36-c0dd71a09ca8|307
0e1b6e69-7ead-517c-98d9-6f6969212802|308
284d537e-6956-5ef7-93b6-f7ba74fe4b46|309
3c32a13a-3e66-5b39-8f7b-89e2cc05797d|310
208d3088-6c23-5936-903a-d2b0c916872e|311
480876de-30f1-5af2-aafa-c70e8633ed28|312
126e63ad-e6eb-55ba-a655-be2452baaad6|313
80dc0275-b8e4-5fbd-b01f-eb857e8a4c13|314
cc0c6900-2eb2-5e76-82ad-0ad55dc64949|315
870c40a5-7605-5695-a7d5-c299b8ad9cdb|316
2f8c9c57-c227-5d40-ac17-e555a6e346ad|317
f77952f6-893d-5177-93d1-76cc46afbb47|318
e77c9cae-7dc2-5f98-b9e0-9cdc090787f3|319
bfbcb3e7-dda6-5a17-9871-cdb3215e12d6|320
d86d796b-276c-5a7b-b342-a86f4699fd1a|321
f82f02ed-a350-53d9-9a41-f8da2b2475ac|322
0e6c6e02-e95f-59b8-aa12-694210e65be8|323
55d6191b-cff2-552e-94a0-015012179a40|324
a4628d9e-383a-5dc4-a786-183820e1f762|325
6fccbd51-6ba5-5850-9858-1f5a38369a1a|326
68c80f99-f5fa-579e-b37e-3ac5ea4834fa|327
3a3a805d-c2c4-5211-96db-374fc56ea588|328
44458acc-a246-582c-aee7-070f50c83b8b|329
